date,la_fuel_price,yr,mo,day
6/21/2002,0.72,2002,6,21
6/24/2002,0.73,2002,6,24
6/25/2002,0.73,2002,6,25
6/26/2002,0.73,2002,6,26
6/27/2002,0.73,2002,6,27
6/28/2002,0.725,2002,6,28
7/1/2002,0.725,2002,7,1
7/2/2002,0.725,2002,7,2
7/3/2002,0.725,2002,7,3
7/8/2002,0.705,2002,7,8
7/9/2002,0.705,2002,7,9
7/10/2002,0.705,2002,7,10
7/11/2002,0.715,2002,7,11
7/12/2002,0.715,2002,7,12
7/15/2002,0.715,2002,7,15
7/16/2002,0.725,2002,7,16
7/17/2002,0.725,2002,7,17
7/18/2002,0.735,2002,7,18
7/19/2002,0.74,2002,7,19
7/22/2002,0.73,2002,7,22
7/23/2002,0.73,2002,7,23
7/24/2002,0.735,2002,7,24
7/25/2002,0.735,2002,7,25
7/26/2002,0.743,2002,7,26
7/29/2002,0.745,2002,7,29
7/30/2002,0.755,2002,7,30
7/31/2002,0.765,2002,7,31
8/1/2002,0.76,2002,8,1
8/2/2002,0.755,2002,8,2
8/5/2002,0.75,2002,8,5
8/6/2002,0.75,2002,8,6
8/7/2002,0.76,2002,8,7
8/8/2002,0.76,2002,8,8
8/9/2002,0.765,2002,8,9
8/12/2002,0.768,2002,8,12
8/13/2002,0.765,2002,8,13
8/14/2002,0.81,2002,8,14
8/15/2002,0.82,2002,8,15
8/16/2002,0.813,2002,8,16
8/19/2002,0.825,2002,8,19
8/20/2002,0.825,2002,8,20
8/21/2002,0.84,2002,8,21
8/22/2002,0.83,2002,8,22
8/23/2002,0.823,2002,8,23
8/26/2002,0.84,2002,8,26
8/27/2002,0.86,2002,8,27
8/28/2002,0.893,2002,8,28
8/29/2002,0.92,2002,8,29
8/30/2002,0.92,2002,8,30
9/3/2002,0.913,2002,9,3
9/4/2002,0.95,2002,9,4
9/5/2002,0.955,2002,9,5
9/6/2002,0.95,2002,9,6
9/9/2002,0.94,2002,9,9
9/10/2002,0.94,2002,9,10
9/11/2002,0.93,2002,9,11
9/12/2002,0.93,2002,9,12
9/13/2002,0.88,2002,9,13
9/16/2002,0.865,2002,9,16
9/17/2002,0.855,2002,9,17
9/18/2002,0.87,2002,9,18
9/19/2002,0.86,2002,9,19
9/20/2002,0.858,2002,9,20
9/23/2002,0.85,2002,9,23
9/24/2002,0.85,2002,9,24
9/25/2002,0.86,2002,9,25
9/26/2002,0.863,2002,9,26
9/27/2002,0.863,2002,9,27
9/30/2002,0.87,2002,9,30
10/1/2002,0.87,2002,10,1
10/2/2002,0.86,2002,10,2
10/3/2002,0.86,2002,10,3
10/4/2002,0.845,2002,10,4
10/7/2002,0.825,2002,10,7
10/8/2002,0.835,2002,10,8
10/9/2002,0.838,2002,10,9
10/10/2002,0.83,2002,10,10
10/11/2002,0.84,2002,10,11
10/14/2002,0.833,2002,10,14
10/15/2002,0.83,2002,10,15
10/16/2002,0.845,2002,10,16
10/17/2002,0.845,2002,10,17
10/18/2002,0.845,2002,10,18
10/21/2002,0.845,2002,10,21
10/22/2002,0.845,2002,10,22
10/23/2002,0.855,2002,10,23
10/24/2002,0.855,2002,10,24
10/25/2002,0.85,2002,10,25
10/28/2002,0.82,2002,10,28
10/29/2002,0.82,2002,10,29
10/30/2002,0.82,2002,10,30
10/31/2002,0.805,2002,10,31
11/1/2002,0.81,2002,11,1
11/4/2002,0.82,2002,11,4
11/5/2002,0.82,2002,11,5
11/6/2002,0.82,2002,11,6
11/7/2002,0.815,2002,11,7
11/8/2002,0.815,2002,11,8
11/11/2002,0.81,2002,11,11
11/12/2002,0.81,2002,11,12
11/13/2002,0.808,2002,11,13
11/14/2002,0.765,2002,11,14
11/15/2002,0.765,2002,11,15
11/18/2002,0.825,2002,11,18
11/19/2002,0.825,2002,11,19
11/20/2002,0.79,2002,11,20
11/21/2002,0.78,2002,11,21
11/22/2002,0.79,2002,11,22
11/25/2002,0.785,2002,11,25
11/26/2002,0.78,2002,11,26
11/27/2002,0.79,2002,11,27
12/2/2002,0.8,2002,12,2
12/3/2002,0.795,2002,12,3
12/4/2002,0.785,2002,12,4
12/5/2002,0.785,2002,12,5
12/6/2002,0.785,2002,12,6
12/9/2002,0.785,2002,12,9
12/10/2002,0.79,2002,12,10
12/11/2002,0.785,2002,12,11
12/12/2002,0.79,2002,12,12
12/13/2002,0.79,2002,12,13
12/16/2002,0.82,2002,12,16
12/17/2002,0.87,2002,12,17
12/18/2002,0.88,2002,12,18
12/19/2002,0.895,2002,12,19
12/20/2002,0.88,2002,12,20
12/23/2002,0.905,2002,12,23
12/24/2002,0.915,2002,12,24
12/26/2002,0.935,2002,12,26
12/27/2002,0.935,2002,12,27
12/30/2002,0.905,2002,12,30
12/31/2002,0.895,2002,12,31
1/2/2003,0.9,2003,1,2
1/3/2003,0.905,2003,1,3
1/6/2003,0.885,2003,1,6
1/7/2003,0.865,2003,1,7
1/8/2003,0.84,2003,1,8
1/9/2003,0.83,2003,1,9
1/10/2003,0.82,2003,1,10
1/13/2003,0.855,2003,1,13
1/14/2003,0.855,2003,1,14
1/15/2003,0.885,2003,1,15
1/16/2003,0.88,2003,1,16
1/17/2003,0.89,2003,1,17
1/21/2003,0.89,2003,1,21
1/22/2003,0.915,2003,1,22
1/23/2003,0.92,2003,1,23
1/24/2003,0.935,2003,1,24
1/27/2003,0.915,2003,1,27
1/28/2003,0.945,2003,1,28
1/29/2003,0.975,2003,1,29
1/30/2003,0.975,2003,1,30
1/31/2003,0.975,2003,1,31
2/3/2003,0.975,2003,2,3
2/4/2003,1,2003,2,4
2/5/2003,1.01,2003,2,5
2/6/2003,1.03,2003,2,6
2/7/2003,1.065,2003,2,7
2/10/2003,1.1,2003,2,10
2/11/2003,1.1,2003,2,11
2/12/2003,1.095,2003,2,12
2/13/2003,1.1,2003,2,13
2/14/2003,1.1,2003,2,14
2/18/2003,1.105,2003,2,18
2/19/2003,1.065,2003,2,19
2/20/2003,1.065,2003,2,20
2/21/2003,1.075,2003,2,21
2/24/2003,1.11,2003,2,24
2/25/2003,1.09,2003,2,25
2/26/2003,1.1,2003,2,26
2/27/2003,1.1,2003,2,27
2/28/2003,1.11,2003,2,28
3/3/2003,1.11,2003,3,3
3/4/2003,1.18,2003,3,4
3/5/2003,1.155,2003,3,5
3/6/2003,1.155,2003,3,6
3/7/2003,1.198,2003,3,7
3/10/2003,1.21,2003,3,10
3/11/2003,1.175,2003,3,11
3/12/2003,1.17,2003,3,12
3/13/2003,1.115,2003,3,13
3/14/2003,1.115,2003,3,14
3/17/2003,1.055,2003,3,17
3/18/2003,1.005,2003,3,18
3/19/2003,1.01,2003,3,19
3/20/2003,1.01,2003,3,20
3/21/2003,0.84,2003,3,21
3/24/2003,0.9,2003,3,24
3/25/2003,0.85,2003,3,25
3/26/2003,0.885,2003,3,26
3/27/2003,0.9,2003,3,27
3/28/2003,0.9,2003,3,28
3/31/2003,0.9,2003,3,31
4/1/2003,0.88,2003,4,1
4/2/2003,0.83,2003,4,2
4/3/2003,0.83,2003,4,3
4/4/2003,0.82,2003,4,4
4/7/2003,0.805,2003,4,7
4/8/2003,0.82,2003,4,8
4/9/2003,0.82,2003,4,9
4/10/2003,0.82,2003,4,10
4/11/2003,0.83,2003,4,11
4/14/2003,0.83,2003,4,14
4/15/2003,0.85,2003,4,15
4/16/2003,0.85,2003,4,16
4/17/2003,0.845,2003,4,17
4/21/2003,0.835,2003,4,21
4/22/2003,0.815,2003,4,22
4/23/2003,0.78,2003,4,23
4/24/2003,0.775,2003,4,24
4/25/2003,0.775,2003,4,25
4/28/2003,0.77,2003,4,28
4/29/2003,0.745,2003,4,29
4/30/2003,0.76,2003,4,30
5/1/2003,0.76,2003,5,1
5/2/2003,0.745,2003,5,2
5/5/2003,0.755,2003,5,5
5/6/2003,0.745,2003,5,6
5/7/2003,0.745,2003,5,7
5/8/2003,0.76,2003,5,8
5/9/2003,0.765,2003,5,9
5/12/2003,0.785,2003,5,12
5/13/2003,0.79,2003,5,13
5/14/2003,0.805,2003,5,14
5/15/2003,0.793,2003,5,15
5/16/2003,0.8,2003,5,16
5/19/2003,0.8,2003,5,19
5/20/2003,0.785,2003,5,20
5/21/2003,0.795,2003,5,21
5/22/2003,0.785,2003,5,22
5/23/2003,0.79,2003,5,23
5/27/2003,0.775,2003,5,27
5/28/2003,0.78,2003,5,28
5/29/2003,0.783,2003,5,29
5/30/2003,0.785,2003,5,30
6/2/2003,0.785,2003,6,2
6/3/2003,0.78,2003,6,3
6/4/2003,0.78,2003,6,4
6/5/2003,0.8,2003,6,5
6/6/2003,0.8,2003,6,6
6/9/2003,0.905,2003,6,9
6/10/2003,0.943,2003,6,10
6/11/2003,0.95,2003,6,11
6/12/2003,0.935,2003,6,12
6/13/2003,0.87,2003,6,13
6/16/2003,0.85,2003,6,16
6/17/2003,0.83,2003,6,17
6/18/2003,0.83,2003,6,18
6/19/2003,0.805,2003,6,19
6/20/2003,0.83,2003,6,20
6/23/2003,0.83,2003,6,23
6/24/2003,0.8,2003,6,24
6/25/2003,0.83,2003,6,25
6/26/2003,0.81,2003,6,26
6/27/2003,0.815,2003,6,27
6/30/2003,0.845,2003,6,30
7/1/2003,0.87,2003,7,1
7/2/2003,0.85,2003,7,2
7/3/2003,0.875,2003,7,3
7/7/2003,0.835,2003,7,7
7/8/2003,0.835,2003,7,8
7/9/2003,0.855,2003,7,9
7/10/2003,0.87,2003,7,10
7/11/2003,0.89,2003,7,11
7/14/2003,0.89,2003,7,14
7/15/2003,0.92,2003,7,15
7/16/2003,0.92,2003,7,16
7/17/2003,0.93,2003,7,17
7/18/2003,0.98,2003,7,18
7/21/2003,0.965,2003,7,21
7/22/2003,0.92,2003,7,22
7/23/2003,0.96,2003,7,23
7/24/2003,0.97,2003,7,24
7/25/2003,0.95,2003,7,25
7/28/2003,0.958,2003,7,28
7/29/2003,0.955,2003,7,29
7/30/2003,0.96,2003,7,30
7/31/2003,0.95,2003,7,31
8/1/2003,0.95,2003,8,1
8/4/2003,0.95,2003,8,4
8/5/2003,0.95,2003,8,5
8/6/2003,0.99,2003,8,6
8/7/2003,0.97,2003,8,7
8/8/2003,0.99,2003,8,8
8/11/2003,0.99,2003,8,11
8/12/2003,1.015,2003,8,12
8/13/2003,1.005,2003,8,13
8/14/2003,0.995,2003,8,14
8/15/2003,0.995,2003,8,15
8/18/2003,1.01,2003,8,18
8/19/2003,0.97,2003,8,19
8/20/2003,0.985,2003,8,20
8/21/2003,0.985,2003,8,21
8/22/2003,0.98,2003,8,22
8/25/2003,0.98,2003,8,25
8/26/2003,0.95,2003,8,26
8/27/2003,0.94,2003,8,27
8/28/2003,0.94,2003,8,28
8/29/2003,0.94,2003,8,29
9/2/2003,0.895,2003,9,2
9/3/2003,0.865,2003,9,3
9/4/2003,0.85,2003,9,4
9/5/2003,0.85,2003,9,5
9/8/2003,0.85,2003,9,8
9/9/2003,0.825,2003,9,9
9/10/2003,0.83,2003,9,10
9/11/2003,0.84,2003,9,11
9/12/2003,0.82,2003,9,12
9/15/2003,0.845,2003,9,15
9/16/2003,0.845,2003,9,16
9/17/2003,0.82,2003,9,17
9/18/2003,0.82,2003,9,18
9/19/2003,0.81,2003,9,19
9/22/2003,0.815,2003,9,22
9/23/2003,0.815,2003,9,23
9/24/2003,0.83,2003,9,24
9/25/2003,0.825,2003,9,25
9/26/2003,0.83,2003,9,26
9/29/2003,0.83,2003,9,29
9/30/2003,0.83,2003,9,30
10/1/2003,0.845,2003,10,1
10/2/2003,0.86,2003,10,2
10/3/2003,0.865,2003,10,3
10/6/2003,0.86,2003,10,6
10/7/2003,0.85,2003,10,7
10/8/2003,0.885,2003,10,8
10/9/2003,0.895,2003,10,9
10/10/2003,0.935,2003,10,10
10/13/2003,0.915,2003,10,13
10/14/2003,0.94,2003,10,14
10/15/2003,0.93,2003,10,15
10/16/2003,0.925,2003,10,16
10/17/2003,0.91,2003,10,17
10/20/2003,0.91,2003,10,20
10/21/2003,0.91,2003,10,21
10/22/2003,0.91,2003,10,22
10/23/2003,0.915,2003,10,23
10/24/2003,0.91,2003,10,24
10/27/2003,0.91,2003,10,27
10/28/2003,0.9,2003,10,28
10/29/2003,0.88,2003,10,29
10/30/2003,0.88,2003,10,30
10/31/2003,0.88,2003,10,31
11/3/2003,0.875,2003,11,3
11/4/2003,0.87,2003,11,4
11/5/2003,0.89,2003,11,5
11/6/2003,0.925,2003,11,6
11/7/2003,0.93,2003,11,7
11/10/2003,0.935,2003,11,10
11/11/2003,0.935,2003,11,11
11/12/2003,0.935,2003,11,12
11/13/2003,0.945,2003,11,13
11/14/2003,0.97,2003,11,14
11/17/2003,0.95,2003,11,17
11/18/2003,0.96,2003,11,18
11/19/2003,0.96,2003,11,19
11/20/2003,0.98,2003,11,20
11/21/2003,0.98,2003,11,21
11/24/2003,0.98,2003,11,24
11/25/2003,0.95,2003,11,25
11/26/2003,0.94,2003,11,26
12/1/2003,0.96,2003,12,1
12/2/2003,0.99,2003,12,2
12/3/2003,1.06,2003,12,3
12/4/2003,1.04,2003,12,4
12/5/2003,1.01,2003,12,5
12/8/2003,0.98,2003,12,8
12/9/2003,0.98,2003,12,9
12/10/2003,0.98,2003,12,10
12/11/2003,0.96,2003,12,11
12/12/2003,0.96,2003,12,12
12/15/2003,0.97,2003,12,15
12/16/2003,0.97,2003,12,16
12/17/2003,0.97,2003,12,17
12/18/2003,0.97,2003,12,18
12/19/2003,0.98,2003,12,19
12/22/2003,0.925,2003,12,22
12/23/2003,0.925,2003,12,23
12/24/2003,0.935,2003,12,24
12/29/2003,0.925,2003,12,29
12/30/2003,0.99,2003,12,30
12/31/2003,0.985,2003,12,31
1/5/2004,0.995,2004,1,5
1/6/2004,0.99,2004,1,6
1/7/2004,0.99,2004,1,7
1/8/2004,0.98,2004,1,8
1/9/2004,0.99,2004,1,9
1/12/2004,0.96,2004,1,12
1/13/2004,0.96,2004,1,13
1/14/2004,0.95,2004,1,14
1/15/2004,0.935,2004,1,15
1/16/2004,0.935,2004,1,16
1/20/2004,1,2004,1,20
1/21/2004,1.01,2004,1,21
1/22/2004,0.99,2004,1,22
1/23/2004,1.01,2004,1,23
1/26/2004,1.01,2004,1,26
1/27/2004,1.035,2004,1,27
1/28/2004,1.035,2004,1,28
1/29/2004,1.04,2004,1,29
1/30/2004,1.04,2004,1,30
2/2/2004,1.115,2004,2,2
2/3/2004,1.145,2004,2,3
2/4/2004,1.115,2004,2,4
2/5/2004,1.085,2004,2,5
2/6/2004,1.145,2004,2,6
2/9/2004,1.2,2004,2,9
2/10/2004,1.2,2004,2,10
2/11/2004,1.18,2004,2,11
2/12/2004,1.18,2004,2,12
2/13/2004,1.15,2004,2,13
2/17/2004,1.125,2004,2,17
2/18/2004,1.065,2004,2,18
2/19/2004,1.085,2004,2,19
2/20/2004,1.125,2004,2,20
2/23/2004,1.145,2004,2,23
2/24/2004,1.155,2004,2,24
2/25/2004,1.225,2004,2,25
2/26/2004,1.255,2004,2,26
2/27/2004,1.265,2004,2,27
3/1/2004,1.27,2004,3,1
3/2/2004,1.155,2004,3,2
3/3/2004,1.075,2004,3,3
3/4/2004,1.12,2004,3,4
3/5/2004,1.11,2004,3,5
3/8/2004,1.065,2004,3,8
3/9/2004,1.045,2004,3,9
3/10/2004,1,2004,3,10
3/11/2004,1.03,2004,3,11
3/12/2004,1.005,2004,3,12
3/15/2004,1.035,2004,3,15
3/16/2004,1.045,2004,3,16
3/17/2004,1.09,2004,3,17
3/18/2004,1.093,2004,3,18
3/19/2004,1.1,2004,3,19
3/22/2004,1.095,2004,3,22
3/23/2004,1.095,2004,3,23
3/24/2004,1.2,2004,3,24
3/25/2004,1.205,2004,3,25
3/26/2004,1.205,2004,3,26
3/29/2004,1.215,2004,3,29
3/30/2004,1.22,2004,3,30
3/31/2004,1.26,2004,3,31
4/1/2004,1.26,2004,4,1
4/2/2004,1.39,2004,4,2
4/5/2004,1.39,2004,4,5
4/6/2004,1.37,2004,4,6
4/7/2004,1.41,2004,4,7
4/8/2004,1.45,2004,4,8
4/12/2004,1.53,2004,4,12
4/13/2004,1.515,2004,4,13
4/14/2004,1.49,2004,4,14
4/15/2004,1.485,2004,4,15
4/16/2004,1.5,2004,4,16
4/19/2004,1.45,2004,4,19
4/20/2004,1.385,2004,4,20
4/21/2004,1.385,2004,4,21
4/22/2004,1.45,2004,4,22
4/23/2004,1.45,2004,4,23
4/26/2004,1.485,2004,4,26
4/27/2004,1.47,2004,4,27
4/28/2004,1.49,2004,4,28
4/29/2004,1.54,2004,4,29
4/30/2004,1.545,2004,4,30
5/3/2004,1.605,2004,5,3
5/4/2004,1.61,2004,5,4
5/5/2004,1.625,2004,5,5
5/6/2004,1.62,2004,5,6
5/7/2004,1.6,2004,5,7
5/10/2004,1.575,2004,5,10
5/11/2004,1.57,2004,5,11
5/12/2004,1.52,2004,5,12
5/13/2004,1.465,2004,5,13
5/14/2004,1.395,2004,5,14
5/17/2004,1.36,2004,5,17
5/18/2004,1.335,2004,5,18
5/19/2004,1.345,2004,5,19
5/20/2004,1.275,2004,5,20
5/21/2004,1.285,2004,5,21
5/24/2004,1.27,2004,5,24
5/25/2004,1.215,2004,5,25
5/26/2004,1.195,2004,5,26
5/27/2004,1.185,2004,5,27
5/28/2004,1.195,2004,5,28
6/1/2004,1.17,2004,6,1
6/2/2004,1.17,2004,6,2
6/3/2004,1.125,2004,6,3
6/4/2004,1.125,2004,6,4
6/7/2004,1.13,2004,6,7
6/8/2004,1.11,2004,6,8
6/9/2004,1.11,2004,6,9
6/10/2004,1.155,2004,6,10
6/14/2004,1.145,2004,6,14
6/15/2004,1.15,2004,6,15
6/16/2004,1.153,2004,6,16
6/17/2004,1.135,2004,6,17
6/18/2004,1.135,2004,6,18
6/21/2004,1.19,2004,6,21
6/22/2004,1.22,2004,6,22
6/23/2004,1.22,2004,6,23
6/24/2004,1.28,2004,6,24
6/25/2004,1.275,2004,6,25
6/28/2004,1.295,2004,6,28
6/29/2004,1.3,2004,6,29
6/30/2004,1.32,2004,6,30
7/1/2004,1.33,2004,7,1
7/2/2004,1.365,2004,7,2
7/6/2004,1.35,2004,7,6
7/7/2004,1.365,2004,7,7
7/8/2004,1.365,2004,7,8
7/9/2004,1.29,2004,7,9
7/12/2004,1.32,2004,7,12
7/13/2004,1.31,2004,7,13
7/14/2004,1.31,2004,7,14
7/15/2004,1.27,2004,7,15
7/16/2004,1.26,2004,7,16
7/19/2004,1.28,2004,7,19
7/20/2004,1.305,2004,7,20
7/21/2004,1.315,2004,7,21
7/22/2004,1.31,2004,7,22
7/23/2004,1.32,2004,7,23
7/26/2004,1.37,2004,7,26
7/27/2004,1.355,2004,7,27
7/28/2004,1.355,2004,7,28
7/29/2004,1.315,2004,7,29
7/30/2004,1.335,2004,7,30
8/2/2004,1.33,2004,8,2
8/3/2004,1.315,2004,8,3
8/4/2004,1.295,2004,8,4
8/5/2004,1.285,2004,8,5
8/6/2004,1.285,2004,8,6
8/9/2004,1.35,2004,8,9
8/10/2004,1.345,2004,8,10
8/11/2004,1.355,2004,8,11
8/12/2004,1.37,2004,8,12
8/13/2004,1.375,2004,8,13
8/16/2004,1.385,2004,8,16
8/17/2004,1.415,2004,8,17
8/18/2004,1.4,2004,8,18
8/19/2004,1.45,2004,8,19
8/20/2004,1.455,2004,8,20
8/23/2004,1.435,2004,8,23
8/24/2004,1.425,2004,8,24
8/25/2004,1.385,2004,8,25
8/26/2004,1.37,2004,8,26
8/27/2004,1.345,2004,8,27
8/30/2004,1.315,2004,8,30
8/31/2004,1.265,2004,8,31
9/1/2004,1.33,2004,9,1
9/2/2004,1.36,2004,9,2
9/3/2004,1.33,2004,9,3
9/7/2004,1.34,2004,9,7
9/8/2004,1.345,2004,9,8
9/9/2004,1.39,2004,9,9
9/10/2004,1.375,2004,9,10
9/13/2004,1.385,2004,9,13
9/14/2004,1.43,2004,9,14
9/15/2004,1.47,2004,9,15
9/16/2004,1.47,2004,9,16
9/17/2004,1.505,2004,9,17
9/20/2004,1.49,2004,9,20
9/21/2004,1.51,2004,9,21
9/22/2004,1.525,2004,9,22
9/23/2004,1.545,2004,9,23
9/24/2004,1.55,2004,9,24
9/27/2004,1.58,2004,9,27
9/28/2004,1.555,2004,9,28
9/29/2004,1.555,2004,9,29
9/30/2004,1.555,2004,9,30
10/1/2004,1.565,2004,10,1
10/4/2004,1.57,2004,10,4
10/5/2004,1.585,2004,10,5
10/6/2004,1.55,2004,10,6
10/7/2004,1.55,2004,10,7
10/8/2004,1.605,2004,10,8
10/11/2004,1.625,2004,10,11
10/12/2004,1.605,2004,10,12
10/13/2004,1.645,2004,10,13
10/14/2004,1.695,2004,10,14
10/15/2004,1.695,2004,10,15
10/18/2004,1.655,2004,10,18
10/19/2004,1.63,2004,10,19
10/20/2004,1.69,2004,10,20
10/21/2004,1.705,2004,10,21
10/22/2004,1.725,2004,10,22
10/25/2004,1.68,2004,10,25
10/26/2004,1.68,2004,10,26
10/27/2004,1.575,2004,10,27
10/28/2004,1.545,2004,10,28
10/29/2004,1.545,2004,10,29
11/1/2004,1.49,2004,11,1
11/2/2004,1.465,2004,11,2
11/3/2004,1.525,2004,11,3
11/4/2004,1.515,2004,11,4
11/5/2004,1.46,2004,11,5
11/8/2004,1.46,2004,11,8
11/9/2004,1.4,2004,11,9
11/10/2004,1.49,2004,11,10
11/11/2004,1.46,2004,11,11
11/12/2004,1.425,2004,11,12
11/15/2004,1.42,2004,11,15
11/16/2004,1.415,2004,11,16
11/17/2004,1.495,2004,11,17
11/18/2004,1.495,2004,11,18
11/19/2004,1.555,2004,11,19
11/22/2004,1.485,2004,11,22
11/23/2004,1.535,2004,11,23
11/24/2004,1.47,2004,11,24
11/29/2004,1.48,2004,11,29
11/30/2004,1.435,2004,11,30
12/1/2004,1.33,2004,12,1
12/2/2004,1.205,2004,12,2
12/3/2004,1.18,2004,12,3
12/6/2004,1.2,2004,12,6
12/7/2004,1.175,2004,12,7
12/8/2004,1.205,2004,12,8
12/9/2004,1.24,2004,12,9
12/10/2004,1.14,2004,12,10
12/13/2004,1.185,2004,12,13
12/14/2004,1.26,2004,12,14
12/15/2004,1.335,2004,12,15
12/16/2004,1.355,2004,12,16
12/17/2004,1.37,2004,12,17
12/20/2004,1.34,2004,12,20
12/21/2004,1.38,2004,12,21
12/22/2004,1.355,2004,12,22
12/23/2004,1.3,2004,12,23
12/27/2004,1.185,2004,12,27
12/28/2004,1.19,2004,12,28
12/29/2004,1.245,2004,12,29
12/30/2004,1.21,2004,12,30
1/3/2005,1.128,2005,1,3
1/4/2005,1.165,2005,1,4
1/5/2005,1.14,2005,1,5
1/6/2005,1.19,2005,1,6
1/7/2005,1.19,2005,1,7
1/10/2005,1.193,2005,1,10
1/11/2005,1.195,2005,1,11
1/12/2005,1.26,2005,1,12
1/13/2005,1.305,2005,1,13
1/14/2005,1.325,2005,1,14
1/18/2005,1.34,2005,1,18
1/19/2005,1.35,2005,1,19
1/20/2005,1.35,2005,1,20
1/21/2005,1.385,2005,1,21
1/24/2005,1.415,2005,1,24
1/25/2005,1.435,2005,1,25
1/26/2005,1.423,2005,1,26
1/27/2005,1.415,2005,1,27
1/28/2005,1.415,2005,1,28
1/31/2005,1.43,2005,1,31
2/1/2005,1.4,2005,2,1
2/2/2005,1.392,2005,2,2
2/3/2005,1.377,2005,2,3
2/4/2005,1.419,2005,2,4
2/7/2005,1.366,2005,2,7
2/8/2005,1.396,2005,2,8
2/9/2005,1.424,2005,2,9
2/10/2005,1.486,2005,2,10
2/11/2005,1.471,2005,2,11
2/14/2005,1.459,2005,2,14
2/15/2005,1.461,2005,2,15
2/16/2005,1.532,2005,2,16
2/17/2005,1.543,2005,2,17
2/18/2005,1.579,2005,2,18
2/22/2005,1.619,2005,2,22
2/23/2005,1.636,2005,2,23
2/24/2005,1.66,2005,2,24
2/25/2005,1.654,2005,2,25
2/28/2005,1.669,2005,2,28
3/1/2005,1.665,2005,3,1
3/2/2005,1.68,2005,3,2
3/3/2005,1.658,2005,3,3
3/4/2005,1.623,2005,3,4
3/7/2005,1.633,2005,3,7
3/8/2005,1.679,2005,3,8
3/9/2005,1.683,2005,3,9
3/10/2005,1.619,2005,3,10
3/11/2005,1.643,2005,3,11
3/14/2005,1.636,2005,3,14
3/15/2005,1.707,2005,3,15
3/16/2005,1.736,2005,3,16
3/17/2005,1.746,2005,3,17
3/18/2005,1.797,2005,3,18
3/21/2005,1.794,2005,3,21
3/22/2005,1.74,2005,3,22
3/23/2005,1.744,2005,3,23
3/24/2005,1.763,2005,3,24
3/28/2005,1.747,2005,3,28
3/29/2005,1.747,2005,3,29
3/30/2005,1.797,2005,3,30
3/31/2005,1.856,2005,3,31
4/1/2005,1.929,2005,4,1
4/4/2005,1.9,2005,4,4
4/5/2005,1.875,2005,4,5
4/6/2005,1.857,2005,4,6
4/7/2005,1.805,2005,4,7
4/8/2005,1.825,2005,4,8
4/11/2005,1.765,2005,4,11
4/12/2005,1.75,2005,4,12
4/13/2005,1.74,2005,4,13
4/14/2005,1.74,2005,4,14
4/15/2005,1.745,2005,4,15
4/18/2005,1.695,2005,4,18
4/19/2005,1.71,2005,4,19
4/20/2005,1.77,2005,4,20
4/21/2005,1.785,2005,4,21
4/22/2005,1.835,2005,4,22
4/25/2005,1.84,2005,4,25
4/26/2005,1.81,2005,4,26
4/27/2005,1.745,2005,4,27
4/28/2005,1.77,2005,4,28
4/29/2005,1.7,2005,4,29
5/2/2005,1.72,2005,5,2
5/3/2005,1.725,2005,5,3
5/4/2005,1.73,2005,5,4
5/5/2005,1.675,2005,5,5
5/6/2005,1.66,2005,5,6
5/9/2005,1.66,2005,5,9
5/10/2005,1.655,2005,5,10
5/11/2005,1.59,2005,5,11
5/12/2005,1.515,2005,5,12
5/13/2005,1.515,2005,5,13
5/16/2005,1.49,2005,5,16
5/17/2005,1.56,2005,5,17
5/18/2005,1.535,2005,5,18
5/19/2005,1.55,2005,5,19
5/20/2005,1.525,2005,5,20
5/23/2005,1.53,2005,5,23
5/24/2005,1.545,2005,5,24
5/25/2005,1.57,2005,5,25
5/26/2005,1.6,2005,5,26
5/27/2005,1.6,2005,5,27
5/31/2005,1.59,2005,5,31
6/1/2005,1.685,2005,6,1
6/2/2005,1.675,2005,6,2
6/3/2005,1.725,2005,6,3
6/6/2005,1.725,2005,6,6
6/7/2005,1.705,2005,6,7
6/8/2005,1.66,2005,6,8
6/9/2005,1.715,2005,6,9
6/10/2005,1.685,2005,6,10
6/13/2005,1.738,2005,6,13
6/14/2005,1.705,2005,6,14
6/15/2005,1.685,2005,6,15
6/16/2005,1.685,2005,6,16
6/17/2005,1.74,2005,6,17
6/20/2005,1.76,2005,6,20
6/21/2005,1.72,2005,6,21
6/22/2005,1.705,2005,6,22
6/23/2005,1.79,2005,6,23
6/24/2005,1.785,2005,6,24
6/27/2005,1.805,2005,6,27
6/28/2005,1.745,2005,6,28
6/29/2005,1.72,2005,6,29
6/30/2005,1.735,2005,6,30
7/1/2005,1.81,2005,7,1
7/5/2005,1.81,2005,7,5
7/6/2005,1.87,2005,7,6
7/7/2005,1.84,2005,7,7
7/8/2005,1.8,2005,7,8
7/11/2005,1.76,2005,7,11
7/12/2005,1.828,2005,7,12
7/13/2005,1.805,2005,7,13
7/14/2005,1.745,2005,7,14
7/15/2005,1.755,2005,7,15
7/18/2005,1.735,2005,7,18
7/19/2005,1.745,2005,7,19
7/20/2005,1.74,2005,7,20
7/21/2005,1.745,2005,7,21
7/22/2005,1.79,2005,7,22
7/25/2005,1.81,2005,7,25
7/26/2005,1.855,2005,7,26
7/27/2005,1.865,2005,7,27
7/28/2005,1.915,2005,7,28
7/29/2005,1.955,2005,7,29
8/1/2005,2.065,2005,8,1
